contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20260213	C	22100.0	8809.353889233691	16271.0
20260213	C	22150.0	8794.021368353102	16024.0
20260213	C	22200.0	8791.307156811714	15777.5
20260213	C	22250.0	8788.568947740681	15531.0
20260213	C	22300.0	8785.84906851936	15284.5
20260213	C	22350.0	8782.766222199994	15038.5
20260213	C	22400.0	8780.040515802728	14792.0
20260213	C	22450.0	8776.951226313799	14546.0
20260213	C	22500.0	8773.879854960025	14300.0
20260213	C	22550.0	8770.400981252602	14054.5
20260213	C	22600.0	8767.280185700554	13808.5
20260213	C	22650.0	8764.220164970598	13562.5
20260213	C	22700.0	8760.708857614616	13317.0
20260213	C	22750.0	8757.257751722633	13071.5
20260213	C	22800.0	8753.781552059427	12826.0
20260213	C	22850.0	8749.937465089546	12581.0
20260213	C	22900.0	8746.067436834925	12336.0
20260213	C	22950.0	8725.950958227171	12092.0
20260213	C	23000.0	8721.002911847547	11848.0
20260213	C	23050.0	8715.205880201363	11604.5
20260213	C	23100.0	8708.83798064519	11361.5
20260213	C	23150.0	8702.425500819516	11118.5
20260213	C	23200.0	8695.06152413698	10876.5
20260213	C	23250.0	8687.833383115067	10634.5
20260213	C	23300.0	8680.10556428718	10393.0
20260213	C	23350.0	8671.87689998587	10152.0
20260213	C	23400.0	8663.237244424095	9911.5
20260213	C	23450.0	8654.185580459665	9671.5
20260213	C	23500.0	8644.172709533557	9432.5
20260213	C	23550.0	8629.199044825547	9193.5
20260213	C	23600.0	8618.243160629052	8955.5
20260213	C	23650.0	8606.396832169243	8718.5
20260213	C	23700.0	8594.029107195369	8482.0
20260213	C	23750.0	8580.763994392562	8246.5
20260213	C	23800.0	8567.08061296511	8012.0
20260213	C	23850.0	8552.590221433384	7778.5
20260213	C	23900.0	8535.982275642868	7546.0
20260213	C	23950.0	8517.306189398483	7315.0
20260213	C	24000.0	8498.062169235896	7085.0
20260213	C	24050.0	8477.602288331003	6856.5
20260213	C	24100.0	8455.777118497836	6629.5
20260213	C	24150.0	8432.725872075587	6404.0
20260213	C	24200.0	8408.661526543488	6180.5
20260213	C	24250.0	8382.870991932403	5958.0
20260213	C	24300.0	8355.10677552358	5737.5
20260213	C	24350.0	8325.794483824176	5519.0
20260213	C	24400.0	8294.004274422756	5302.5
20260213	C	24450.0	8260.74755163007	5088.0
20260213	C	24500.0	8223.766649051606	4875.5
20260213	C	24550.0	8184.098363881131	4666.0
20260213	C	24600.0	8146.455126407141	4458.5
20260213	C	24650.0	8102.42903897454	4253.5
20260213	C	24700.0	8055.275589418441	4052.0
20260213	C	24750.0	8005.584502394497	3853.5
20260213	C	24800.0	7953.778337967957	3658.0
20260213	C	24850.0	7897.73569570744	3466.0
20260213	C	24900.0	7840.7164174522195	3277.5
20260213	C	24950.0	7779.1355764889	3093.0
20260213	C	25000.0	7710.549382383391	2912.5
20260213	C	25050.0	7638.314945627599	2736.0
20260213	C	25100.0	7561.720496906023	2564.5
20260213	C	25150.0	7482.752541103637	2399.0
20260213	C	25200.0	7396.162152415997	2239.0
20260213	C	25250.0	7303.916417449825	2085.5
20260213	C	25300.0	7205.378530985413	1938.5
20260213	C	25350.0	7096.873210782923	1797.0
20260213	C	25400.0	6982.319392919462	1662.5
20260213	C	25450.0	6865.758297158114	1534.5
20260213	C	25500.0	6741.584521560619	1412.5
20260213	C	25550.0	6616.443931573537	1297.0
20260213	C	25600.0	6488.709271928945	1188.5
20260213	C	25650.0	6349.271604030269	1086.0
20260213	C	25700.0	6198.36017652106	990.5
20260213	C	25750.0	6043.710175646206	900.5
20260213	C	25800.0	5887.588733539939	817.0
20260213	C	25850.0	5723.949068488565	739.5
20260213	C	25900.0	5560.240491840153	667.5
20260213	C	25950.0	5401.262635406967	601.0
20260213	C	26000.0	5225.009200089249	539.5
20260213	C	26050.0	5047.076640117135	483.0
20260213	C	26100.0	4867.537918649586	431.5
20260213	C	26150.0	4689.010495188629	384.5
20260213	C	26200.0	4506.3604882942855	341.5
20260213	C	26250.0	4326.912978482742	303.0
20260213	C	26300.0	4149.384953940316	268.0
20260213	C	26350.0	3961.1278020968925	237.0
20260213	C	26400.0	3780.4495772541322	209.5
20260213	C	26450.0	3601.386259952413	185.0
20260213	C	26500.0	3423.8907838418127	163.5
20260213	C	26550.0	3247.831876912964	144.5
20260213	C	26600.0	3082.089058703321	128.0
20260213	C	26650.0	2915.9059538526153	113.0
20260213	C	26700.0	2753.273519770887	99.5
20260213	C	26750.0	2595.6079154982967	88.0
20260213	C	26800.0	2440.5450543781417	77.5
20260213	C	26850.0	2289.1621810460415	68.5
20260213	C	26900.0	2137.647622468301	60.5
20260213	C	26950.0	2033.4558715987496	53.5
20260213	C	27000.0	1910.0939976682587	47.0
20260213	C	27050.0	1781.236094229875	41.5
20260213	C	27100.0	1659.5992062655528	37.0
20260213	C	27150.0	1537.9816924153108	32.5
20260213	C	27200.0	1423.6908768537412	29.0
20260213	C	27250.0	1322.903163084342	25.5
20260213	C	27300.0	1241.2704698945536	22.5
20260213	C	27350.0	1172.9471029204587	20.0
20260213	C	27400.0	1100.218361330636	17.5
20260213	C	27450.0	1009.0073149128792	15.5
20260213	C	27500.0	925.0883018242363	14.0
20260213	C	27550.0	833.6321846346904	12.0
20260213	C	27600.0	757.1321634264426	11.0
20260213	C	27650.0	673.4432810174034	9.5
20260213	C	27700.0	630.8999473110634	8.5
20260213	C	27750.0	587.6189211810919	7.5
20260213	C	27800.0	536.7302859706444	7.0
20260213	C	27850.0	492.54592813867305	6.0
20260213	C	27900.0	454.33889974271676	5.5
20260220	C	14000.0	8911.01407249873	56644.5
20260220	C	14200.0	8910.775726987844	55647.0
20260220	C	14400.0	8910.5389860875	54649.5
20260220	C	14600.0	8910.301710687605	53652.0
20260220	C	14800.0	8910.051840291326	52654.5
20260220	C	15000.0	8909.936011486507	51657.5
20260220	C	15200.0	8909.578147223234	50660.0
20260220	C	15400.0	8909.45911605094	49663.0
20260220	C	15600.0	8909.338681612837	48666.0
20260220	C	15800.0	8909.218383854233	47669.0
20260220	C	15850.0	8909.312359236244	47420.0
20260220	C	16000.0	8909.099779197097	46672.0
20260220	C	16200.0	8909.222927419683	45675.5
20260220	C	16400.0	8909.107303660798	44678.5
20260220	C	16600.0	8909.22644071196	43682.0
20260220	C	16800.0	8909.592155230603	42686.0
20260220	C	17000.0	8909.715052713584	41689.5
20260220	C	17200.0	8910.083284638795	40693.5
20260220	C	17400.0	8910.44853971858	39697.5
20260220	C	17600.0	8910.811771364122	38701.5
20260220	C	17800.0	8911.423483088805	37706.0
20260220	C	18000.0	8912.029947813797	36710.5
20260220	C	18200.0	8912.633267062844	35715.0
20260220	C	18400.0	8913.47997738224	34720.0
20260220	C	18600.0	8914.31926474359	33725.0
20260220	C	18800.0	8915.140599845172	32730.0
20260220	C	19000.0	8915.681289500013	31735.5
20260220	C	19200.0	8916.267714193158	30741.5
20260220	C	19400.0	8916.659743881726	29747.5
